,"Sample 
Number 
 
","Elapsed 
Time 
 
"," 
Notes 
 
","Flow 
F1 
 
[l/min]","Solenoid 
Valve 
 
[I/O]","Solenoid 
Valve 
Position 
","Pump 
Speed 
 
[%]","PID A 
Proportional 
Band 
[%]","PID A 
Integral 
Time 
[s]","PID A 
Derivative 
Time 
[s]","PID A 
Set 
Point 
","PID A 
Controller 
Output 
[%]"
,454,01:59,,0.52,1,Closed,25,150,0,0,2,25
,455,01:59,,0.51,1,Closed,25,150,0,0,2,25
,456,02:00,,0.51,1,Closed,25,150,0,0,2,25
,457,02:00,,0.52,1,Closed,25,150,0,0,2,25
,458,02:00,,0.51,1,Closed,25,150,0,0,2,25
,459,02:00,,0.51,1,Closed,24,150,0,0,2,25
,460,02:01,,0.51,1,Closed,25,150,0,0,2,25
,461,02:01,,0.52,1,Closed,25,150,0,0,2,25
,462,02:01,,0.52,1,Closed,25,150,0,0,2,25
,463,02:01,,0.50,1,Closed,25,150,0,0,2,25
,464,02:02,,0.50,1,Closed,25,150,0,0,2,25
,465,02:02,,0.50,1,Closed,25,150,0,0,2,25
,466,02:02,,0.49,1,Closed,25,150,0,0,2,25
,467,02:03,,0.52,1,Closed,25,150,0,0,2,25
,468,02:03,,0.47,1,Closed,25,150,0,0,2,25
,469,02:03,,0.52,1,Closed,25,150,0,0,2,25
,470,02:03,,0.52,1,Closed,25,150,0,0,2,25
,471,02:04,,0.51,1,Closed,25,150,0,0,2,25
,472,02:04,,0.51,1,Closed,25,150,0,0,2,25
,473,02:04,,0.50,1,Closed,25,150,0,0,2,25
,474,02:04,,0.49,1,Closed,25,150,0,0,2,25
,475,02:05,,0.52,1,Closed,25,150,0,0,2,25
,476,02:05,,0.52,1,Closed,25,150,0,0,2,25
,477,02:05,,0.51,1,Closed,25,150,0,0,2,25
,478,02:05,,0.50,1,Closed,25,150,0,0,2,25
,479,02:06,,0.50,1,Closed,25,150,0,0,2,25
,480,02:06,,0.51,1,Closed,26,150,0,0,2,25
,481,02:06,,0.51,1,Closed,25,150,0,0,2,25
,482,02:06,,0.51,1,Closed,25,150,0,0,2,25
,483,02:07,,0.52,1,Closed,25,150,0,0,2,25
,484,02:07,,0.52,1,Closed,25,150,0,0,2,25
,485,02:07,,0.52,1,Closed,25,150,0,0,2,25
,486,02:07,,0.49,1,Closed,25,150,0,0,2,25
,487,02:08,,0.54,1,Closed,25,150,0,0,2,25
,488,02:08,,0.51,1,Closed,25,150,0,0,2,24
,489,02:08,,0.51,1,Closed,24,150,0,0,2,25
,490,02:09,,0.50,1,Closed,25,150,0,0,2,25
,491,02:09,,0.50,1,Closed,25,150,0,0,2,25
,492,02:09,,0.50,1,Closed,25,150,0,0,2,25
,493,02:09,,0.50,1,Closed,25,150,0,0,2,25
,494,02:10,,0.50,1,Closed,25,150,0,0,2,25
,495,02:10,,0.50,1,Closed,25,150,0,0,2,25
,496,02:10,,0.50,1,Closed,25,150,0,0,2,25
,497,02:10,,0.50,1,Closed,25,150,0,0,2,25
,498,02:11,,0.51,1,Closed,25,150,0,0,2,25
,499,02:11,,0.51,1,Closed,25,150,0,0,2,25
,500,02:11,,0.51,1,Closed,25,150,0,0,2,25
,501,02:11,,0.50,1,Closed,25,150,0,0,2,25
,502,02:12,,0.50,1,Closed,25,150,0,0,2,25
,503,02:12,,0.51,1,Closed,25,150,0,0,2,25
,504,02:12,,0.51,1,Closed,25,150,0,0,2,25
,505,02:12,,0.50,1,Closed,25,150,0,0,2,25
,506,02:13,,0.50,1,Closed,25,150,0,0,2,25
,507,02:13,,0.50,1,Closed,25,150,0,0,2,25
,508,02:13,,0.50,1,Closed,25,150,0,0,2,25
,509,02:14,,0.51,1,Closed,25,150,0,0,2,25
,510,02:14,,0.51,1,Closed,25,150,0,0,2,25
,511,02:14,,0.51,1,Closed,25,150,0,0,2,25
,512,02:14,,0.51,1,Closed,25,150,0,0,2,25
,513,02:15,,0.51,1,Closed,25,150,0,0,2,25
,514,02:15,,0.51,1,Closed,25,150,0,0,2,25
,515,02:15,,0.51,1,Closed,25,150,0,0,2,25
,516,02:15,,0.51,1,Closed,25,150,0,0,2,25
,517,02:16,,0.50,1,Closed,25,150,0,0,2,25
,518,02:16,,0.50,1,Closed,25,150,0,0,2,25
,519,02:16,,0.50,1,Closed,25,150,0,0,2,25
,520,02:16,,0.51,1,Closed,25,150,0,0,2,25
,521,02:17,,0.50,1,Closed,25,150,0,0,2,25
,522,02:17,,0.50,1,Closed,25,150,0,0,2,25
,523,02:17,,0.50,1,Closed,25,150,0,0,2,25
,524,02:17,,0.51,1,Closed,25,150,0,0,2,25
,525,02:18,,0.51,1,Closed,25,150,0,0,2,25
,526,02:18,,0.52,1,Closed,25,150,0,0,2,25
,527,02:18,,0.52,1,Closed,25,150,0,0,2,25
,528,02:19,,0.50,1,Closed,25,150,0,0,2,25
,529,02:19,,0.50,1,Closed,25,150,0,0,2,25
,530,02:19,,0.52,1,Closed,25,150,0,0,2,25
,531,02:19,,0.50,1,Closed,25,150,0,0,2,25
,532,02:20,,0.51,1,Closed,25,150,0,0,2,25
,533,02:20,,0.50,1,Closed,25,150,0,0,2,25
,534,02:20,,0.47,1,Closed,25,150,0,0,2,25
,535,02:20,,0.50,1,Closed,25,150,0,0,2,25
,536,02:21,,0.51,1,Closed,25,150,0,0,2,25
,537,02:21,,0.50,1,Closed,25,150,0,0,2,25
,538,02:21,,0.51,1,Closed,25,150,0,0,2,25
,539,02:21,,0.51,1,Closed,25,150,0,0,2,25
,540,02:22,,0.50,1,Closed,25,150,0,0,2,25
,541,02:22,,0.50,1,Closed,25,150,0,0,2,25
,542,02:22,,0.51,1,Closed,25,150,0,0,2,25
,543,02:22,,0.51,1,Closed,25,150,0,0,2,25
,544,02:23,,0.52,1,Closed,25,150,0,0,2,25
,545,02:23,,0.53,1,Closed,25,150,0,0,2,25
,546,02:23,,0.50,1,Closed,25,150,0,0,2,25
,547,02:24,,0.50,1,Closed,25,150,0,0,2,25
,548,02:24,,0.50,1,Closed,25,150,0,0,2,25
,549,02:24,,0.50,1,Closed,25,150,0,0,2,25
,550,02:24,,0.51,1,Closed,25,150,0,0,2,25
,551,02:25,,0.50,1,Closed,25,150,0,0,2,25
,552,02:25,,0.51,1,Closed,25,150,0,0,2,25
,553,02:25,,0.49,1,Closed,25,150,0,0,2,25
,554,02:25,,0.50,1,Closed,25,150,0,0,2,25
,555,02:26,,0.50,1,Closed,25,150,0,0,2,25
,556,02:26,,0.50,1,Closed,25,150,0,0,2,25
,557,02:26,,0.51,1,Closed,25,150,0,0,2,25
,558,02:26,,0.51,1,Closed,25,150,0,0,2,25
,559,02:27,,0.50,1,Closed,25,150,0,0,2,25
,560,02:27,,0.50,1,Closed,25,150,0,0,2,25
,561,02:27,,0.52,1,Closed,25,150,0,0,2,25
,562,02:27,,0.52,1,Closed,25,150,0,0,2,25
,563,02:28,,0.51,1,Closed,25,150,0,0,2,25
,564,02:28,,0.51,1,Closed,25,150,0,0,2,25
,565,02:28,,0.51,1,Closed,25,150,0,0,2,25
,566,02:29,,0.51,1,Closed,25,150,0,0,2,25
,567,02:29,,0.51,1,Closed,25,150,0,0,2,25
,568,02:29,,0.51,1,Closed,25,150,0,0,2,25
,569,02:29,,0.49,1,Closed,25,150,0,0,2,25
,570,02:30,,0.50,1,Closed,25,150,0,0,2,25
,571,02:30,,0.52,1,Closed,25,150,0,0,2,25
,572,02:30,,0.51,1,Closed,25,150,0,0,2,25
,573,02:30,,0.51,1,Closed,25,150,0,0,2,25
,574,02:31,,0.50,1,Closed,25,150,0,0,2,25
,575,02:31,,0.50,1,Closed,25,150,0,0,2,25
,576,02:31,,0.51,1,Closed,25,150,0,0,2,25
,577,02:31,,0.51,1,Closed,25,150,0,0,2,25
,578,02:32,,0.51,1,Closed,25,150,0,0,2,25
,579,02:32,,0.51,1,Closed,25,150,0,0,2,25
,580,02:32,,0.49,1,Closed,25,150,0,0,2,25
,581,02:32,,0.49,1,Closed,25,150,0,0,2,25
,582,02:33,,0.49,1,Closed,25,150,0,0,2,25
,583,02:33,,0.49,1,Closed,25,150,0,0,2,25
,584,02:33,,0.51,1,Closed,25,150,0,0,2,25
,585,02:34,,0.51,1,Closed,25,150,0,0,2,25
,586,02:34,,0.52,1,Closed,25,150,0,0,2,25
,587,02:34,,0.52,1,Closed,25,150,0,0,2,25
,588,02:34,,0.47,1,Closed,25,150,0,0,2,25
,589,02:35,,0.50,1,Closed,25,150,0,0,2,25
,590,02:35,,0.49,1,Closed,25,150,0,0,2,25
,591,02:35,,0.58,1,Closed,25,150,0,0,2,25
,592,02:35,,0.52,1,Closed,25,150,0,0,2,24
,593,02:36,,0.51,1,Closed,24,150,0,0,2,25
,594,03:41,,0.00,1,Closed,0,130,0,0,2,0
,595,03:41,,0.00,1,Closed,0,130,0,0,2,0
,596,03:41,,0.00,1,Closed,0,130,0,0,2,0
,597,03:41,,0.00,1,Closed,0,130,0,0,2,0
,598,03:42,,0.00,1,Closed,0,130,0,0,2,0
,599,03:42,,0.00,1,Closed,0,130,0,0,2,0
,600,03:42,,0.00,1,Closed,0,130,0,0,2,0
,601,03:42,,0.00,1,Closed,0,130,0,0,2,0
,602,03:43,,0.00,1,Closed,0,130,0,0,2,0
,603,03:43,,0.00,1,Closed,0,130,0,0,2,0
,604,03:43,,0.00,1,Closed,0,130,0,0,2,0
,605,03:43,,0.00,1,Closed,0,130,0,0,2,0
,606,03:44,,0.00,1,Closed,0,130,0,0,2,0
,607,03:44,,0.00,1,Closed,0,130,0,0,2,0
,608,03:44,,0.00,1,Closed,0,130,0,0,2,0
,609,03:44,,0.00,1,Closed,0,130,0,0,2,0
,610,03:45,,0.00,1,Closed,0,130,0,0,2,0
,611,03:45,,0.00,1,Closed,0,130,0,0,2,0
,612,03:45,,0.00,1,Closed,0,130,0,0,2,0
,613,03:46,,0.00,1,Closed,0,130,0,0,2,0
,614,03:46,,0.00,1,Closed,0,130,0,0,2,0
,615,03:46,,0.00,1,Closed,0,130,0,0,2,0
,616,03:46,,0.00,1,Closed,0,130,0,0,2,0
,617,03:47,,0.00,1,Closed,0,130,0,0,2,0
,618,03:47,,0.00,1,Closed,0,130,0,0,2,0
,619,03:47,,0.00,1,Closed,0,130,0,0,2,0
,620,03:47,,0.00,1,Closed,0,130,0,0,2,0
,621,03:48,,0.00,1,Closed,0,130,0,0,2,0
,622,03:48,,0.00,1,Closed,0,130,0,0,2,0
,623,03:48,,0.00,1,Closed,0,130,0,0,2,0
,624,03:48,,0.00,1,Closed,0,130,0,0,2,0
,625,03:49,,0.00,1,Closed,0,130,0,0,2,0
,626,03:49,,0.00,1,Closed,0,130,0,0,2,0
,627,03:49,,0.00,1,Closed,0,130,0,0,2,0
,628,03:49,,0.00,1,Closed,0,130,0,0,2,0
,629,03:50,,0.00,1,Closed,0,130,0,0,2,0
,630,03:50,,0.00,1,Closed,0,130,0,0,2,0
,631,03:50,,0.00,1,Closed,0,130,0,0,2,0
,632,03:50,,0.00,1,Closed,0,130,0,0,2,0
,633,03:51,,0.00,1,Closed,0,130,0,0,2,0
,634,03:51,,0.01,1,Closed,0,130,0,0,2,0
,635,03:51,,0.00,1,Closed,0,130,0,0,2,0
,636,03:52,,0.00,1,Closed,0,130,0,0,2,0
,637,03:52,,0.00,1,Closed,0,130,0,0,2,0
,638,03:52,,0.00,1,Closed,0,130,0,0,2,0
,639,03:52,,0.00,1,Closed,0,130,0,0,2,0
,640,03:53,,0.00,1,Closed,0,130,0,0,2,0
,641,03:53,,0.00,1,Closed,0,130,0,0,2,0
,642,03:53,,0.00,1,Closed,0,130,0,0,2,0
,643,03:53,,0.00,1,Closed,0,130,0,0,2,0
,644,03:54,,0.00,1,Closed,0,130,0,0,2,0
,645,03:54,,0.00,1,Closed,0,130,0,0,2,0
,646,03:54,,0.00,1,Closed,0,130,0,0,2,0
,647,03:54,,0.00,1,Closed,0,130,0,0,2,0
,648,03:55,,0.00,1,Closed,0,130,0,0,2,0
,649,03:55,,0.00,1,Closed,0,130,0,0,2,0
,650,03:55,,0.00,1,Closed,0,130,0,0,2,0
,651,03:55,,0.00,1,Closed,0,130,0,0,2,0
,652,03:56,,0.00,1,Closed,0,130,0,0,2,0
,653,03:56,,0.00,1,Closed,0,130,0,0,2,0
,654,03:56,,0.00,1,Closed,0,130,0,0,2,0
,655,03:56,,0.00,1,Closed,0,130,0,0,2,0
,656,03:57,,0.00,1,Closed,0,130,0,0,2,0
,657,03:57,,0.00,1,Closed,0,130,0,0,2,0
,658,03:57,,0.00,1,Closed,0,130,0,0,2,0
,659,03:58,,0.00,1,Closed,0,130,0,0,2,0
,660,03:58,,0.00,1,Closed,0,130,0,0,2,0
,661,03:58,,0.00,1,Closed,0,130,0,0,2,0
,662,03:58,,0.00,1,Closed,0,130,0,0,2,0
,663,03:59,,0.00,1,Closed,0,130,0,0,2,0
,664,03:59,,0.00,1,Closed,0,130,0,0,2,0
,665,03:59,,0.00,1,Closed,0,130,0,0,2,0
,666,03:59,,0.00,1,Closed,0,130,0,0,2,0
,667,04:00,,0.00,1,Closed,0,130,0,0,2,0
,668,04:00,,0.00,1,Closed,0,130,0,0,2,0
,669,04:00,,0.00,1,Closed,0,130,0,0,2,0
,670,04:00,,0.00,1,Closed,0,130,0,0,2,0
,671,04:01,,0.00,1,Closed,0,130,0,0,2,0
,672,04:01,,0.01,1,Closed,0,130,0,0,2,0
,673,04:01,,0.00,1,Closed,0,130,0,0,2,0
,674,04:02,,0.00,1,Closed,0,130,0,0,2,0
,675,04:02,,0.00,1,Closed,0,130,0,0,2,0
,676,04:02,,0.00,1,Closed,0,130,0,0,2,0
,677,04:02,,0.00,1,Closed,0,130,0,0,2,0
,678,04:03,,0.00,1,Closed,0,130,0,0,2,0
,679,04:03,,0.00,1,Closed,0,130,0,0,2,0
,680,04:03,,0.00,1,Closed,0,130,0,0,2,0
,681,04:03,,0.00,1,Closed,0,130,0,0,2,0
,682,04:04,,0.00,1,Closed,0,130,0,0,2,0
,683,04:04,,0.00,1,Closed,0,130,0,0,2,0
,684,04:04,,0.00,1,Closed,0,130,0,0,2,0
,685,04:04,,0.00,1,Closed,0,130,0,0,2,0
,686,04:05,,0.00,1,Closed,0,130,0,0,2,0
,687,04:05,,0.00,1,Closed,0,130,0,0,2,0
,688,04:05,,0.00,1,Closed,0,130,0,0,2,0
,689,04:05,,0.00,1,Closed,0,130,0,0,2,0
,690,04:06,,0.00,1,Closed,0,130,0,0,2,0
,691,04:06,,0.00,1,Closed,0,130,0,0,2,0
,692,04:06,,0.01,1,Closed,0,130,0,0,2,0
,693,04:06,,0.00,1,Closed,0,130,0,0,2,0
,694,04:07,,0.00,1,Closed,0,130,0,0,2,0
,695,04:07,,0.00,1,Closed,0,130,0,0,2,0
,696,04:07,,0.01,1,Closed,0,130,0,0,2,0
,697,04:07,,0.00,1,Closed,0,130,0,0,2,0
,698,04:08,,0.01,1,Closed,0,130,0,0,2,0
,699,04:08,,0.00,1,Closed,0,130,0,0,2,0
,700,04:08,,0.00,1,Closed,0,130,0,0,2,0
,701,04:09,,0.00,1,Closed,0,130,0,0,2,0
,702,04:09,,0.00,1,Closed,0,130,0,0,2,0
,703,04:09,,0.00,1,Closed,0,130,0,0,2,0
,704,04:09,,0.00,1,Closed,0,130,0,0,2,0
,705,04:10,,0.00,1,Closed,0,130,0,0,2,0
,706,04:10,,0.00,1,Closed,0,130,0,0,2,0
,707,04:10,,0.00,1,Closed,0,130,0,0,2,0
,708,04:10,,0.00,1,Closed,0,130,0,0,2,0
,709,04:11,,0.00,1,Closed,0,130,0,0,2,0
,710,04:11,,0.00,1,Closed,0,130,0,0,2,0
,711,04:11,,0.01,1,Closed,0,130,0,0,2,0
,712,04:11,,0.00,1,Closed,0,130,0,0,2,0
,713,04:12,,0.00,1,Closed,0,130,0,0,2,0
,714,04:12,,0.00,1,Closed,0,130,0,0,2,0
,715,04:12,,0.00,1,Closed,0,130,0,0,2,0
,716,04:12,,0.00,1,Closed,0,130,0,0,2,0
,717,04:13,,0.00,1,Closed,0,130,0,0,2,0
,718,04:13,,0.00,1,Closed,0,130,0,0,2,0
,719,04:13,,0.00,1,Closed,0,130,0,0,2,0
,720,04:14,,0.00,1,Closed,0,130,0,0,2,0
,721,04:14,,0.00,1,Closed,0,130,0,0,2,0
,722,04:14,,0.00,1,Closed,0,130,0,0,2,0
,723,04:14,,0.00,1,Closed,0,130,0,0,2,0
,724,04:15,,0.00,1,Closed,0,130,0,0,2,0
,725,04:15,,0.00,1,Closed,0,130,0,0,2,0
,726,04:15,,0.00,1,Closed,0,130,0,0,2,0
,727,04:15,,0.00,1,Closed,0,130,0,0,2,0
,728,04:16,,0.00,1,Closed,0,130,0,0,2,0
,729,04:16,,0.00,1,Closed,0,130,0,0,2,0
,730,04:16,,0.00,1,Closed,0,130,0,0,2,0
,731,04:16,,0.00,1,Closed,0,130,0,0,2,0
,732,04:17,,0.00,1,Closed,0,130,0,0,2,0
,733,04:17,,0.00,1,Closed,0,130,0,0,2,0
,734,04:17,,0.00,1,Closed,0,130,0,0,2,0
,735,04:17,,0.00,1,Closed,0,130,0,0,2,0
,736,04:18,,0.00,1,Closed,0,130,0,0,2,0
,737,04:18,,0.00,1,Closed,0,130,0,0,2,0
,738,04:18,,0.00,1,Closed,0,130,0,0,2,0
,739,04:19,,0.00,1,Closed,0,130,0,0,2,0
,740,04:19,,0.00,1,Closed,0,130,0,0,2,0
,741,04:19,,0.00,1,Closed,0,130,0,0,2,0
,742,04:19,,0.00,1,Closed,0,130,0,0,2,0
,743,04:20,,0.00,1,Closed,0,130,0,0,2,0
,744,04:20,,0.00,1,Closed,0,130,0,0,2,0
,745,04:20,,0.00,1,Closed,0,130,0,0,2,0
,746,04:20,,0.00,1,Closed,0,130,0,0,2,0
,747,04:21,,0.00,1,Closed,0,130,0,0,2,0
,748,04:21,,0.00,1,Closed,0,130,0,0,2,0
,749,04:21,,0.00,1,Closed,0,130,0,0,2,0
,750,04:21,,0.00,1,Closed,0,130,0,0,2,0
,751,04:22,,0.00,1,Closed,0,130,0,0,2,0
,752,04:22,,0.00,1,Closed,0,130,0,0,2,0
,753,04:22,,0.00,1,Closed,0,130,0,0,2,0
,754,04:22,,0.00,1,Closed,0,130,0,0,2,0
,755,04:23,,0.00,1,Closed,0,130,0,0,2,0
,756,04:23,,0.00,1,Closed,0,130,0,0,2,0
,757,04:23,,0.00,1,Closed,0,130,0,0,2,0
,758,04:23,,0.00,1,Closed,0,130,0,0,2,0
,759,04:24,,0.00,1,Closed,0,130,0,0,2,0
,760,04:24,,0.00,1,Closed,0,130,0,0,2,0
,761,04:24,,0.00,1,Closed,0,130,0,0,2,0
,762,04:25,,0.00,1,Closed,0,130,0,0,2,38
,763,04:25,,0.00,1,Closed,38,130,0,0,2,38
,764,04:25,,0.91,1,Closed,38,130,0,0,2,38
,765,04:25,,0.93,1,Closed,38,130,0,0,2,21
,766,04:26,,1.05,1,Closed,21,130,0,0,2,21
,767,04:26,,1.07,1,Closed,21,130,0,0,2,18
,768,04:26,,0.46,1,Closed,18,130,0,0,2,18
,769,04:26,,0.45,1,Closed,18,130,0,0,2,30
,770,04:27,,0.32,1,Closed,30,130,0,0,2,30
,771,04:27,,0.31,1,Closed,30,130,0,0,2,32
,772,04:27,,0.70,1,Closed,32,130,0,0,2,32
,773,04:27,,0.70,1,Closed,32,130,0,0,2,25
,774,04:28,,0.80,1,Closed,25,130,0,0,2,25
,775,04:28,,0.80,1,Closed,25,130,0,0,2,23
,776,04:28,,0.53,1,Closed,22,130,0,0,2,23
,777,04:28,,0.52,1,Closed,23,130,0,0,2,28
,778,04:29,,0.47,1,Closed,28,130,0,0,2,28
,779,04:29,,0.47,1,Closed,28,130,0,0,2,29
,780,04:29,,0.60,1,Closed,29,130,0,0,2,29
,781,04:29,,0.60,1,Closed,29,130,0,0,2,27
,782,04:30,,0.73,1,Closed,27,130,0,0,2,27
,783,04:30,,0.59,1,Closed,27,130,0,0,2,24
,784,04:30,,0.59,1,Closed,24,130,0,0,2,27
,785,04:31,,0.49,1,Closed,27,130,0,0,2,27
,786,04:31,,0.48,1,Closed,27,130,0,0,2,29
,787,04:31,,0.59,1,Closed,29,130,0,0,2,29
,788,04:31,,0.59,1,Closed,29,130,0,0,2,27
,789,04:32,,0.66,1,Closed,27,130,0,0,2,27
,790,04:32,,0.66,1,Closed,27,130,0,0,2,26
,791,04:32,,0.57,1,Closed,26,130,0,0,2,26
,792,04:32,,0.56,1,Closed,26,130,0,0,2,28
,793,04:33,,0.54,1,Closed,28,130,0,0,2,28
,794,04:33,,0.54,1,Closed,28,130,0,0,2,28
,795,04:33,,0.61,1,Closed,28,130,0,0,2,28
,796,04:33,,0.62,1,Closed,28,130,0,0,2,27
,797,04:34,,0.63,1,Closed,27,130,0,0,2,27
,798,04:34,,0.63,1,Closed,27,130,0,0,2,26
,799,04:34,,0.49,1,Closed,26,130,0,0,2,26
,800,04:34,,0.56,1,Closed,26,130,0,0,2,29
,801,04:35,,0.54,1,Closed,29,130,0,0,2,28
,802,04:35,,0.54,1,Closed,28,130,0,0,2,28
,803,04:35,,0.63,1,Closed,28,130,0,0,2,28
,804,04:36,,0.64,1,Closed,28,130,0,0,2,26
,805,04:36,,0.63,1,Closed,26,130,0,0,2,26
,806,04:36,,0.54,1,Closed,26,130,0,0,2,26
,807,04:36,,0.53,1,Closed,26,130,0,0,2,28
,808,04:37,,0.54,1,Closed,28,130,0,0,2,28
,809,04:37,,0.54,1,Closed,28,130,0,0,2,28
,810,04:37,,0.62,1,Closed,28,130,0,0,2,28
,811,04:37,,0.63,1,Closed,28,130,0,0,2,26
,812,04:38,,0.62,1,Closed,26,130,0,0,2,26
,813,04:38,,0.62,1,Closed,26,130,0,0,2,26
,814,04:38,,0.56,1,Closed,26,130,0,0,2,27
,815,04:38,,0.56,1,Closed,27,130,0,0,2,28
,816,04:39,,0.58,1,Closed,28,130,0,0,2,28
,817,04:39,,0.58,1,Closed,28,130,0,0,2,27
,818,04:39,,0.61,1,Closed,26,130,0,0,2,27
,819,04:39,,0.61,1,Closed,27,130,0,0,2,27
,820,04:40,,0.58,1,Closed,27,130,0,0,2,27
,821,04:40,,0.58,1,Closed,27,130,0,0,2,27
,822,04:40,,0.58,1,Closed,27,130,0,0,2,27
,823,04:41,,0.58,1,Closed,27,130,0,0,2,27
,824,04:41,,0.60,1,Closed,27,130,0,0,2,27
,825,04:41,,0.61,1,Closed,27,130,0,0,2,27
,826,04:41,,0.60,1,Closed,27,130,0,0,2,27
,827,04:42,,0.58,1,Closed,26,130,0,0,2,27
,828,04:42,,0.58,1,Closed,27,130,0,0,2,27
,829,04:42,,0.58,1,Closed,27,130,0,0,2,27
,830,04:42,,0.57,1,Closed,27,130,0,0,2,27
,831,04:43,,0.58,1,Closed,27,130,0,0,2,27
,832,04:43,,0.59,1,Closed,27,130,0,0,2,27
,833,04:43,,0.60,1,Closed,27,130,0,0,2,27
,834,04:43,,0.60,1,Closed,27,130,0,0,2,27
,835,04:44,,0.58,1,Closed,27,130,0,0,2,27
,836,04:44,,0.58,1,Closed,27,130,0,0,2,27
,837,04:44,,0.58,1,Closed,27,130,0,0,2,27
,838,04:44,,0.59,1,Closed,27,130,0,0,2,27
,839,04:45,,0.59,1,Closed,27,130,0,0,2,27
,840,04:45,,0.59,1,Closed,27,130,0,0,2,27
,841,04:45,,0.59,1,Closed,27,130,0,0,2,27
,842,04:46,,0.60,1,Closed,27,130,0,0,2,27
,843,04:46,,0.60,1,Closed,27,130,0,0,2,27
,844,04:46,,0.59,1,Closed,27,130,0,0,2,27
,845,04:46,,0.58,1,Closed,27,130,0,0,2,27
,846,04:47,,0.59,1,Closed,27,130,0,0,2,27
,847,04:47,,0.57,1,Closed,27,130,0,0,2,27
,848,04:47,,0.58,1,Closed,27,130,0,0,2,27
,849,04:47,,0.61,1,Closed,27,130,0,0,2,27
,850,04:48,,0.60,1,Closed,27,130,0,0,2,27
,851,04:48,,0.60,1,Closed,27,130,0,0,2,27
,852,04:48,,0.57,1,Closed,27,130,0,0,2,27
,853,04:48,,0.58,1,Closed,27,130,0,0,2,27
,854,04:49,,0.58,1,Closed,27,130,0,0,2,27
,855,04:49,,0.59,1,Closed,27,130,0,0,2,27
,856,04:49,,0.59,1,Closed,27,130,0,0,2,27
,857,04:49,,0.60,1,Closed,27,130,0,0,2,27
,858,04:50,,0.58,1,Closed,27,130,0,0,2,27
,859,04:50,,0.58,1,Closed,27,130,0,0,2,27
,860,04:50,,0.59,1,Closed,27,130,0,0,2,27
,861,04:51,,0.59,1,Closed,27,130,0,0,2,27
,862,04:51,,0.59,1,Closed,27,130,0,0,2,27
,863,04:51,,0.59,1,Closed,27,130,0,0,2,27
,864,04:51,,0.59,1,Closed,27,130,0,0,2,27
,865,04:52,,0.58,1,Closed,27,130,0,0,2,27
,866,04:52,,0.58,1,Closed,27,130,0,0,2,27
,867,04:52,,0.58,1,Closed,27,130,0,0,2,27
,868,04:52,,0.60,1,Closed,27,130,0,0,2,27
,869,04:53,,0.60,1,Closed,27,130,0,0,2,27
,870,04:53,,0.58,1,Closed,27,130,0,0,2,27
,871,04:53,,0.58,1,Closed,27,130,0,0,2,27
,872,04:53,,0.58,1,Closed,27,130,0,0,2,27
,873,04:54,,0.58,1,Closed,27,130,0,0,2,27
,874,04:54,,0.58,1,Closed,27,130,0,0,2,27
,875,04:54,,0.60,1,Closed,27,130,0,0,2,27
,876,04:54,,0.60,1,Closed,27,130,0,0,2,27
,877,04:55,,0.59,1,Closed,27,130,0,0,2,27
,878,04:55,,0.61,1,Closed,27,130,0,0,2,27
,879,04:55,,0.60,1,Closed,27,130,0,0,2,27
,880,04:55,,0.60,1,Closed,27,130,0,0,2,27
,881,04:56,,0.58,1,Closed,27,130,0,0,2,27
,882,04:56,,0.57,1,Closed,27,130,0,0,2,27
,883,04:56,,0.57,1,Closed,27,130,0,0,2,27
,884,04:57,,0.57,1,Closed,27,130,0,0,2,28
,885,04:57,,0.60,1,Closed,28,130,0,0,2,28
,886,04:57,,0.59,1,Closed,28,130,0,0,2,27
,887,04:57,,0.61,1,Closed,27,130,0,0,2,27
,888,04:58,,0.61,1,Closed,27,130,0,0,2,27
,889,04:58,,0.58,1,Closed,27,130,0,0,2,27
,890,04:58,,0.58,1,Closed,27,130,0,0,2,27
,891,04:58,,0.64,1,Closed,27,130,0,0,2,27
,892,04:59,,0.57,1,Closed,27,130,0,0,2,26
,893,04:59,,0.55,1,Closed,26,130,0,0,2,27
,894,04:59,,0.60,1,Closed,27,130,0,0,2,28
,895,04:59,,0.60,1,Closed,28,130,0,0,2,27
,896,05:00,,0.54,1,Closed,27,130,0,0,2,27
,897,05:00,,0.59,1,Closed,27,130,0,0,2,28
,898,05:00,,0.58,1,Closed,28,130,0,0,2,27
,899,05:00,,0.58,1,Closed,27,130,0,0,2,27
,900,05:01,,0.56,1,Closed,27,130,0,0,2,27
,901,05:01,,0.56,1,Closed,27,130,0,0,2,28
,902,05:01,,0.60,1,Closed,28,130,0,0,2,28
,903,05:02,,0.60,1,Closed,28,130,0,0,2,27
,904,05:02,,0.59,1,Closed,27,130,0,0,2,27
,905,05:02,,0.62,1,Closed,27,130,0,0,2,27
,906,05:02,,0.59,1,Closed,27,130,0,0,2,27
,907,05:03,,0.58,1,Closed,27,130,0,0,2,27
,908,05:03,,0.57,1,Closed,27,130,0,0,2,27
,909,05:03,,0.57,1,Closed,27,130,0,0,2,27
,910,05:03,,0.58,1,Closed,27,130,0,0,2,27
,911,05:04,,0.58,1,Closed,27,130,0,0,2,27
,912,05:04,,0.59,1,Closed,27,130,0,0,2,27
,913,05:04,,0.59,1,Closed,27,130,0,0,2,27
