,"Sample 
Number 
 
","Elapsed 
Time 
 
"," 
Notes 
 
","Flow 
F1 
 
[l/min]","Solenoid 
Valve 
 
[I/O]","Solenoid 
Valve 
Position 
","Pump 
Speed 
 
[%]","PID A 
Proportional 
Band 
[%]","PID A 
Integral 
Time 
[s]","PID A 
Derivative 
Time 
[s]","PID A 
Set 
Point 
","PID A 
Controller 
Output 
[%]"
,157,00:41,,0.00,1,Closed,33,150,0,0,2,33
,158,00:41,,0.85,1,Closed,33,150,0,0,2,33
,159,00:42,,0.87,1,Closed,33,150,0,0,2,19
,160,00:42,,0.86,1,Closed,19,150,0,0,2,19
,161,00:42,,0.87,1,Closed,19,150,0,0,2,19
,162,00:42,,0.39,1,Closed,19,150,0,0,2,19
,163,00:43,,0.38,1,Closed,19,150,0,0,2,27
,164,00:43,,0.33,1,Closed,27,150,0,0,2,27
,165,00:43,,0.33,1,Closed,27,150,0,0,2,28
,166,00:43,,0.59,1,Closed,28,150,0,0,2,28
,167,00:44,,0.64,1,Closed,28,150,0,0,2,24
,168,00:44,,0.64,1,Closed,24,150,0,0,2,23
,169,00:44,,0.50,1,Closed,23,150,0,0,2,23
,170,00:45,,0.50,1,Closed,23,150,0,0,2,25
,171,00:45,,0.45,1,Closed,25,150,0,0,2,25
,172,00:45,,0.45,1,Closed,25,150,0,0,2,26
,173,00:45,,0.52,1,Closed,26,150,0,0,2,26
,174,00:46,,0.52,1,Closed,26,150,0,0,2,25
,175,00:46,,0.55,1,Closed,25,150,0,0,2,25
,176,00:46,,0.55,1,Closed,25,150,0,0,2,24
,177,00:46,,0.49,1,Closed,24,150,0,0,2,24
,178,00:47,,0.49,1,Closed,24,150,0,0,2,25
,179,00:47,,0.48,1,Closed,25,150,0,0,2,25
,180,00:47,,0.48,1,Closed,25,150,0,0,2,25
,181,00:47,,0.52,1,Closed,25,150,0,0,2,25
,182,00:48,,0.53,1,Closed,25,150,0,0,2,25
,183,00:48,,0.55,1,Closed,25,150,0,0,2,25
,184,00:48,,0.55,1,Closed,25,150,0,0,2,24
,185,00:48,,0.49,1,Closed,24,150,0,0,2,24
,186,00:49,,0.50,1,Closed,24,150,0,0,2,25
,187,00:49,,0.52,1,Closed,25,150,0,0,2,25
,188,00:49,,0.51,1,Closed,25,150,0,0,2,25
,189,00:49,,0.51,1,Closed,25,150,0,0,2,25
,190,00:50,,0.51,1,Closed,25,150,0,0,2,25
,191,00:50,,0.50,1,Closed,25,150,0,0,2,25
,192,00:50,,0.50,1,Closed,25,150,0,0,2,25
,193,00:51,,0.51,1,Closed,25,150,0,0,2,25
,194,00:51,,0.53,1,Closed,25,150,0,0,2,25
,195,00:51,,0.53,1,Closed,25,150,0,0,2,25
,196,00:51,,0.51,1,Closed,25,150,0,0,2,25
,197,00:52,,0.51,1,Closed,25,150,0,0,2,25
,198,00:52,,0.50,1,Closed,25,150,0,0,2,25
,199,00:52,,0.50,1,Closed,25,150,0,0,2,25
,200,00:52,,0.52,1,Closed,25,150,0,0,2,25
,201,00:53,,0.52,1,Closed,25,150,0,0,2,25
,202,00:53,,0.52,1,Closed,25,150,0,0,2,25
,203,00:53,,0.52,1,Closed,25,150,0,0,2,25
,204,00:53,,0.52,1,Closed,25,150,0,0,2,25
,205,00:54,,0.53,1,Closed,25,150,0,0,2,25
,206,00:54,,0.51,1,Closed,25,150,0,0,2,25
,207,00:54,,0.51,1,Closed,25,150,0,0,2,25
,208,00:54,,0.50,1,Closed,25,150,0,0,2,25
,209,00:55,,0.50,1,Closed,25,150,0,0,2,25
,210,00:55,,0.53,1,Closed,25,150,0,0,2,25
,211,00:55,,0.53,1,Closed,25,150,0,0,2,25
,212,00:56,,0.52,1,Closed,25,150,0,0,2,25
,213,00:56,,0.52,1,Closed,25,150,0,0,2,25
,214,00:56,,0.50,1,Closed,25,150,0,0,2,25
,215,00:56,,0.50,1,Closed,25,150,0,0,2,25
,216,00:57,,0.50,1,Closed,25,150,0,0,2,25
,217,00:57,,0.50,1,Closed,25,150,0,0,2,25
,218,00:57,,0.54,1,Closed,25,150,0,0,2,25
,219,00:57,,0.52,1,Closed,24,150,0,0,2,24
,220,00:58,,0.52,1,Closed,24,150,0,0,2,25
,221,00:58,,0.49,1,Closed,25,150,0,0,2,25
,222,00:58,,0.49,1,Closed,25,150,0,0,2,25
,223,00:58,,0.52,1,Closed,25,150,0,0,2,25
,224,00:59,,0.51,1,Closed,25,150,0,0,2,25
,225,00:59,,0.52,1,Closed,25,150,0,0,2,25
,226,00:59,,0.52,1,Closed,25,150,0,0,2,25
,227,00:59,,0.52,1,Closed,25,150,0,0,2,25
,228,01:00,,0.52,1,Closed,25,150,0,0,2,25
,229,01:00,,0.53,1,Closed,25,150,0,0,2,25
,230,01:00,,0.52,1,Closed,25,150,0,0,2,25
,231,01:00,,0.51,1,Closed,25,150,0,0,2,25
,232,01:01,,0.51,1,Closed,25,150,0,0,2,25
,233,01:01,,0.50,1,Closed,25,150,0,0,2,25
,234,01:01,,0.50,1,Closed,25,150,0,0,2,25
,235,01:02,,0.51,1,Closed,25,150,0,0,2,25
,236,01:02,,0.51,1,Closed,25,150,0,0,2,25
,237,01:02,,0.53,1,Closed,25,150,0,0,2,25
,238,01:02,,0.53,1,Closed,25,150,0,0,2,25
,239,01:03,,0.50,1,Closed,25,150,0,0,2,25
,240,01:03,,0.50,1,Closed,25,150,0,0,2,25
,241,01:03,,0.49,1,Closed,25,150,0,0,2,25
,242,01:03,,0.52,1,Closed,25,150,0,0,2,25
,243,01:04,,0.52,1,Closed,25,150,0,0,2,25
,244,01:04,,0.54,1,Closed,25,150,0,0,2,25
,245,01:04,,0.56,1,Closed,25,150,0,0,2,24
,246,01:04,,0.50,1,Closed,24,150,0,0,2,24
,247,01:05,,0.50,1,Closed,24,150,0,0,2,25
,248,01:05,,0.52,1,Closed,25,150,0,0,2,25
,249,01:05,,0.49,1,Closed,25,150,0,0,2,25
,250,01:06,,0.53,1,Closed,25,150,0,0,2,25
,251,01:06,,0.53,1,Closed,25,150,0,0,2,25
,252,01:06,,0.52,1,Closed,25,150,0,0,2,25
,253,01:06,,0.52,1,Closed,25,150,0,0,2,25
,254,01:07,,0.50,1,Closed,25,150,0,0,2,25
,255,01:07,,0.50,1,Closed,25,150,0,0,2,25
,256,01:07,,0.51,1,Closed,25,150,0,0,2,25
,257,01:07,,0.51,1,Closed,25,150,0,0,2,25
,258,01:08,,0.51,1,Closed,25,150,0,0,2,25
,259,01:08,,0.51,1,Closed,25,150,0,0,2,25
,260,01:08,,0.52,1,Closed,25,150,0,0,2,25
,261,01:08,,0.51,1,Closed,25,150,0,0,2,25
,262,01:09,,0.51,1,Closed,25,150,0,0,2,25
,263,01:09,,0.51,1,Closed,25,150,0,0,2,25
,264,01:09,,0.50,1,Closed,25,150,0,0,2,25
,265,01:09,,0.50,1,Closed,25,150,0,0,2,25
,266,01:10,,0.51,1,Closed,25,150,0,0,2,25
,267,01:10,,0.51,1,Closed,25,150,0,0,2,25
,268,01:10,,0.51,1,Closed,25,150,0,0,2,25
,269,01:11,,0.51,1,Closed,25,150,0,0,2,25
,270,01:11,,0.51,1,Closed,25,150,0,0,2,25
,271,01:11,,0.51,1,Closed,25,150,0,0,2,25
,272,01:11,,0.51,1,Closed,25,150,0,0,2,25
,273,01:12,,0.51,1,Closed,25,150,0,0,2,25
,274,01:12,,0.51,1,Closed,25,150,0,0,2,25
,275,01:12,,0.50,1,Closed,25,150,0,0,2,25
,276,01:12,,0.50,1,Closed,25,150,0,0,2,25
,277,01:13,,0.51,1,Closed,25,150,0,0,2,25
,278,01:13,,0.51,1,Closed,25,150,0,0,2,25
,279,01:13,,0.52,1,Closed,25,150,0,0,2,25
,280,01:13,,0.52,1,Closed,25,150,0,0,2,25
,281,01:14,,0.52,1,Closed,25,150,0,0,2,25
,282,01:14,,0.52,1,Closed,25,150,0,0,2,25
,283,01:14,,0.50,1,Closed,25,150,0,0,2,25
,284,01:14,,0.50,1,Closed,25,150,0,0,2,25
,285,01:15,,0.51,1,Closed,25,150,0,0,2,25
,286,01:15,,0.51,1,Closed,25,150,0,0,2,25
,287,01:15,,0.53,1,Closed,25,150,0,0,2,25
,288,01:16,,0.51,1,Closed,25,150,0,0,2,25
,289,01:16,,0.51,1,Closed,25,150,0,0,2,25
,290,01:16,,0.50,1,Closed,25,150,0,0,2,25
,291,01:16,,0.50,1,Closed,25,150,0,0,2,25
,292,01:17,,0.50,1,Closed,25,150,0,0,2,25
,293,01:17,,0.50,1,Closed,25,150,0,0,2,25
,294,01:17,,0.55,1,Closed,25,150,0,0,2,25
,295,01:17,,0.51,1,Closed,25,150,0,0,2,24
,296,01:18,,0.50,1,Closed,24,150,0,0,2,25
,297,01:18,,0.49,1,Closed,25,150,0,0,2,25
,298,01:18,,0.51,1,Closed,25,150,0,0,2,25
,299,01:18,,0.51,1,Closed,25,150,0,0,2,25
,300,01:19,,0.53,1,Closed,25,150,0,0,2,25
,301,01:19,,0.53,1,Closed,25,150,0,0,2,25
,302,01:19,,0.52,1,Closed,25,150,0,0,2,25
,303,01:19,,0.52,1,Closed,25,150,0,0,2,25
,304,01:20,,0.50,1,Closed,25,150,0,0,2,25
,305,01:20,,0.50,1,Closed,25,150,0,0,2,25
,306,01:20,,0.50,1,Closed,25,150,0,0,2,25
,307,01:20,,0.50,1,Closed,25,150,0,0,2,25
,308,01:21,,0.52,1,Closed,25,150,0,0,2,25
,309,01:21,,0.52,1,Closed,25,150,0,0,2,25
,310,01:21,,0.52,1,Closed,25,150,0,0,2,25
,311,01:22,,0.52,1,Closed,25,150,0,0,2,25
,312,01:22,,0.50,1,Closed,25,150,0,0,2,25
,313,01:22,,0.51,1,Closed,25,150,0,0,2,25
,314,01:22,,0.51,1,Closed,25,150,0,0,2,25
,315,01:23,,0.52,1,Closed,25,150,0,0,2,25
,316,01:23,,0.55,1,Closed,25,150,0,0,2,25
,317,01:23,,0.51,1,Closed,25,150,0,0,2,24
,318,01:23,,0.51,1,Closed,24,150,0,0,2,25
,319,01:24,,0.50,1,Closed,25,150,0,0,2,25
,320,01:24,,0.50,1,Closed,25,150,0,0,2,25
,321,01:24,,0.52,1,Closed,24,150,0,0,2,25
,322,01:24,,0.58,1,Closed,25,150,0,0,2,25
,323,01:25,,0.50,1,Closed,25,150,0,0,2,24
,324,01:25,,0.50,1,Closed,24,150,0,0,2,25
,325,01:25,,0.49,1,Closed,25,150,0,0,2,25
,326,01:25,,0.49,1,Closed,25,150,0,0,2,25
,327,01:26,,0.48,1,Closed,25,150,0,0,2,25
,328,01:26,,0.52,1,Closed,25,150,0,0,2,25
,329,01:26,,0.46,1,Closed,25,150,0,0,2,25
,330,01:26,,0.52,1,Closed,25,150,0,0,2,26
,331,01:27,,0.52,1,Closed,26,150,0,0,2,25
,332,01:27,,0.52,1,Closed,25,150,0,0,2,25
,333,01:27,,0.54,1,Closed,25,150,0,0,2,25
,334,01:28,,0.54,1,Closed,24,150,0,0,2,24
,335,01:28,,0.49,1,Closed,24,150,0,0,2,24
,336,01:28,,0.50,1,Closed,24,150,0,0,2,25
,337,01:28,,0.49,1,Closed,25,150,0,0,2,25
,338,01:29,,0.51,1,Closed,25,150,0,0,2,25
,339,01:29,,0.51,1,Closed,25,150,0,0,2,25
,340,01:29,,0.53,1,Closed,25,150,0,0,2,25
,341,01:29,,0.53,1,Closed,25,150,0,0,2,24
,342,01:30,,0.49,1,Closed,24,150,0,0,2,24
,343,01:30,,0.48,1,Closed,24,150,0,0,2,25
,344,01:30,,0.49,1,Closed,25,150,0,0,2,25
,345,01:30,,0.49,1,Closed,25,150,0,0,2,25
,346,01:31,,0.51,1,Closed,25,150,0,0,2,25
,347,01:31,,0.51,1,Closed,25,150,0,0,2,25
,348,01:31,,0.53,1,Closed,25,150,0,0,2,25
,349,01:31,,0.52,1,Closed,25,150,0,0,2,25
,350,01:32,,0.52,1,Closed,25,150,0,0,2,25
,351,01:32,,0.52,1,Closed,25,150,0,0,2,25
,352,01:32,,0.49,1,Closed,25,150,0,0,2,25
,353,01:33,,0.48,1,Closed,25,150,0,0,2,25
,354,01:33,,0.49,1,Closed,25,150,0,0,2,25
,355,01:33,,0.49,1,Closed,25,150,0,0,2,25
,356,01:33,,0.52,1,Closed,25,150,0,0,2,25
,357,01:34,,0.52,1,Closed,25,150,0,0,2,25
,358,01:34,,0.52,1,Closed,25,150,0,0,2,25
,359,01:34,,0.52,1,Closed,25,150,0,0,2,25
,360,01:34,,0.50,1,Closed,25,150,0,0,2,25
,361,01:35,,0.49,1,Closed,25,150,0,0,2,25
,362,01:35,,0.48,1,Closed,25,150,0,0,2,25
,363,01:35,,0.52,1,Closed,25,150,0,0,2,25
,364,01:35,,0.52,1,Closed,25,150,0,0,2,25
,365,01:36,,0.51,1,Closed,25,150,0,0,2,25
,366,01:36,,0.52,1,Closed,25,150,0,0,2,25
,367,01:36,,0.50,1,Closed,25,150,0,0,2,25
,368,01:36,,0.50,1,Closed,25,150,0,0,2,25
,369,01:37,,0.49,1,Closed,25,150,0,0,2,25
,370,01:37,,0.49,1,Closed,25,150,0,0,2,25
,371,01:37,,0.52,1,Closed,25,150,0,0,2,25
,372,01:38,,0.52,1,Closed,25,150,0,0,2,25
,373,01:38,,0.52,1,Closed,25,150,0,0,2,25
,374,01:38,,0.52,1,Closed,25,150,0,0,2,25
,375,01:38,,0.50,1,Closed,25,150,0,0,2,25
,376,01:39,,0.50,1,Closed,25,150,0,0,2,25
,377,01:39,,0.50,1,Closed,25,150,0,0,2,25
,378,01:39,,0.51,1,Closed,25,150,0,0,2,25
,379,01:39,,0.52,1,Closed,25,150,0,0,2,25
,380,01:40,,0.52,1,Closed,25,150,0,0,2,25
,381,01:40,,0.51,1,Closed,25,150,0,0,2,25
,382,01:40,,0.50,1,Closed,25,150,0,0,2,25
,383,01:40,,0.50,1,Closed,25,150,0,0,2,25
,384,01:41,,0.51,1,Closed,25,150,0,0,2,25
,385,01:41,,0.51,1,Closed,25,150,0,0,2,25
,386,01:41,,0.51,1,Closed,25,150,0,0,2,25
,387,01:41,,0.51,1,Closed,25,150,0,0,2,25
,388,01:42,,0.49,1,Closed,25,150,0,0,2,25
,389,01:42,,0.49,1,Closed,24,150,0,0,2,25
,390,01:42,,0.50,1,Closed,25,150,0,0,2,25
,391,01:43,,0.51,1,Closed,25,150,0,0,2,25
,392,01:43,,0.51,1,Closed,25,150,0,0,2,25
,393,01:43,,0.52,1,Closed,25,150,0,0,2,25
,394,01:43,,0.52,1,Closed,24,150,0,0,2,25
,395,01:44,,0.52,1,Closed,25,150,0,0,2,25
,396,01:44,,0.50,1,Closed,25,150,0,0,2,25
,397,01:44,,0.50,1,Closed,25,150,0,0,2,25
,398,01:44,,0.50,1,Closed,25,150,0,0,2,25
,399,01:45,,0.50,1,Closed,25,150,0,0,2,25
,400,01:45,,0.52,1,Closed,25,150,0,0,2,25
,401,01:45,,0.52,1,Closed,25,150,0,0,2,25
,402,01:45,,0.50,1,Closed,25,150,0,0,2,25
,403,01:46,,0.50,1,Closed,25,150,0,0,2,25
,404,01:46,,0.49,1,Closed,25,150,0,0,2,25
,405,01:46,,0.49,1,Closed,25,150,0,0,2,25
,406,01:46,,0.50,1,Closed,25,150,0,0,2,25
,407,01:47,,0.50,1,Closed,25,150,0,0,2,25
,408,01:47,,0.51,1,Closed,25,150,0,0,2,25
,409,01:47,,0.50,1,Closed,25,150,0,0,2,25
,410,01:48,,0.49,1,Closed,24,150,0,0,2,25
,411,01:48,,0.52,1,Closed,25,150,0,0,2,25
,412,01:48,,0.51,1,Closed,25,150,0,0,2,25
,413,01:48,,0.51,1,Closed,25,150,0,0,2,25
,414,01:49,,0.51,1,Closed,25,150,0,0,2,25
,415,01:49,,0.50,1,Closed,25,150,0,0,2,25
,416,01:49,,0.50,1,Closed,25,150,0,0,2,25
,417,01:49,,0.51,1,Closed,25,150,0,0,2,25
,418,01:50,,0.51,1,Closed,25,150,0,0,2,25
,419,01:50,,0.50,1,Closed,25,150,0,0,2,25
,420,01:50,,0.49,1,Closed,25,150,0,0,2,25
,421,01:50,,0.50,1,Closed,25,150,0,0,2,25
,422,01:51,,0.51,1,Closed,25,150,0,0,2,25
,423,01:51,,0.51,1,Closed,25,150,0,0,2,25
,424,01:51,,0.51,1,Closed,25,150,0,0,2,25
,425,01:51,,0.52,1,Closed,25,150,0,0,2,25
,426,01:52,,0.52,1,Closed,25,150,0,0,2,25
,427,01:52,,0.52,1,Closed,25,150,0,0,2,25
,428,01:52,,0.52,1,Closed,25,150,0,0,2,25
,429,01:53,,0.51,1,Closed,25,150,0,0,2,25
,430,01:53,,0.50,1,Closed,25,150,0,0,2,25
,431,01:53,,0.50,1,Closed,25,150,0,0,2,25
,432,01:53,,0.52,1,Closed,25,150,0,0,2,25
,433,01:54,,0.52,1,Closed,25,150,0,0,2,25
,434,01:54,,0.52,1,Closed,25,150,0,0,2,25
,435,01:54,,0.52,1,Closed,25,150,0,0,2,25
,436,01:54,,0.49,1,Closed,25,150,0,0,2,25
,437,01:55,,0.48,1,Closed,25,150,0,0,2,25
,438,01:55,,0.50,1,Closed,25,150,0,0,2,25
,439,01:55,,0.50,1,Closed,25,150,0,0,2,25
,440,01:55,,0.52,1,Closed,25,150,0,0,2,25
,441,01:56,,0.52,1,Closed,25,150,0,0,2,25
,442,01:56,,0.52,1,Closed,25,150,0,0,2,25
,443,01:56,,0.52,1,Closed,25,150,0,0,2,25
,444,01:56,,0.50,1,Closed,25,150,0,0,2,25
,445,01:57,,0.50,1,Closed,25,150,0,0,2,25
,446,01:57,,0.50,1,Closed,25,150,0,0,2,25
,447,01:57,,0.50,1,Closed,25,150,0,0,2,25
,448,01:58,,0.52,1,Closed,25,150,0,0,2,25
,449,01:58,,0.52,1,Closed,25,150,0,0,2,25
,450,01:58,,0.50,1,Closed,25,150,0,0,2,25
,451,01:58,,0.50,1,Closed,25,150,0,0,2,25
,452,01:59,,0.51,1,Closed,25,150,0,0,2,25
,453,01:59,,0.50,1,Closed,25,150,0,0,2,25
